as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,1720,1,1-999,5344,801061,0.44
20260709,1720,2,"1,000-5,000",7786,15818275,8.85
20260709,1720,3,"5,001-10,000",1091,8548139,4.78
20260709,1720,4,"10,001-15,000",357,4489271,2.51
20260709,1720,5,"15,001-20,000",191,3506217,1.96
20260709,1720,6,"20,001-30,000",169,4273116,2.39
20260709,1720,7,"30,001-40,000",73,2680167,1.49
20260709,1720,8,"40,001-50,000",63,2939697,1.64
20260709,1720,9,"50,001-100,000",98,7018877,3.92
20260709,1720,10,"100,001-200,000",43,5861343,3.28
20260709,1720,11,"200,001-400,000",19,5097905,2.85
20260709,1720,12,"400,001-600,000",11,5280659,2.95
20260709,1720,13,"600,001-800,000",2,1307818,0.73
20260709,1720,14,"800,001-1,000,000",5,4703639,2.63
20260709,1720,15,"1,000,001以上",15,106369905,59.52
20260709,1720,16,合　計,15267,178696089,100.0
