as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,3499,1,1-999,36077,307340,0.55
20260709,3499,2,"1,000-5,000",3743,8039716,14.62
20260709,3499,3,"5,001-10,000",608,4821346,8.77
20260709,3499,4,"10,001-15,000",158,2032786,3.69
20260709,3499,5,"15,001-20,000",109,2032600,3.69
20260709,3499,6,"20,001-30,000",104,2648616,4.81
20260709,3499,7,"30,001-40,000",51,1848122,3.36
20260709,3499,8,"40,001-50,000",33,1548530,2.81
20260709,3499,9,"50,001-100,000",46,3239303,5.89
20260709,3499,10,"100,001-200,000",15,2117554,3.85
20260709,3499,11,"200,001-400,000",9,2560043,4.65
20260709,3499,12,"400,001-600,000",2,866069,1.57
20260709,3499,13,"600,001-800,000",0,0,0.0
20260709,3499,14,"800,001-1,000,000",0,0,0.0
20260709,3499,15,"1,000,001以上",10,22908571,41.67
20260709,3499,16,合　計,40965,54970596,100.0
