as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6168,1,1-999,13143,1005579,0.48
20260709,6168,2,"1,000-5,000",17885,35642646,17.32
20260709,6168,3,"5,001-10,000",2223,18076846,8.78
20260709,6168,4,"10,001-15,000",555,6981534,3.39
20260709,6168,5,"15,001-20,000",415,7811653,3.79
20260709,6168,6,"20,001-30,000",274,7138579,3.46
20260709,6168,7,"30,001-40,000",104,3730829,1.81
20260709,6168,8,"40,001-50,000",78,3662267,1.77
20260709,6168,9,"50,001-100,000",132,9792873,4.75
20260709,6168,10,"100,001-200,000",56,7867986,3.82
20260709,6168,11,"200,001-400,000",20,5300885,2.57
20260709,6168,12,"400,001-600,000",4,2108000,1.02
20260709,6168,13,"600,001-800,000",2,1487801,0.72
20260709,6168,14,"800,001-1,000,000",2,1724580,0.83
20260709,6168,15,"1,000,001以上",15,93429743,45.4
20260709,6168,16,合　計,34908,205761801,100.0
