as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,2461,1,1-999,37456,874218,0.45
20260709,2461,2,"1,000-5,000",9876,21304411,11.1
20260709,2461,3,"5,001-10,000",1601,12962432,6.75
20260709,2461,4,"10,001-15,000",492,6365525,3.31
20260709,2461,5,"15,001-20,000",348,6582417,3.43
20260709,2461,6,"20,001-30,000",306,7983605,4.16
20260709,2461,7,"30,001-40,000",121,4391045,2.28
20260709,2461,8,"40,001-50,000",100,4692986,2.44
20260709,2461,9,"50,001-100,000",152,11097974,5.78
20260709,2461,10,"100,001-200,000",93,13056197,6.8
20260709,2461,11,"200,001-400,000",50,14268964,7.43
20260709,2461,12,"400,001-600,000",16,7859346,4.09
20260709,2461,13,"600,001-800,000",12,8388163,4.37
20260709,2461,14,"800,001-1,000,000",4,3762259,1.96
20260709,2461,15,"1,000,001以上",27,68298421,35.59
20260709,2461,16,合　計,50654,191887963,100.0
