as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,3430,1,1-999,27734,448178,1.32
20260709,3430,2,"1,000-5,000",5126,8720850,25.86
20260709,3430,3,"5,001-10,000",305,2376748,7.04
20260709,3430,4,"10,001-15,000",77,1005669,2.98
20260709,3430,5,"15,001-20,000",41,766136,2.27
20260709,3430,6,"20,001-30,000",43,1113045,3.3
20260709,3430,7,"30,001-40,000",27,939365,2.78
20260709,3430,8,"40,001-50,000",14,628110,1.86
20260709,3430,9,"50,001-100,000",22,1515562,4.49
20260709,3430,10,"100,001-200,000",16,2322713,6.88
20260709,3430,11,"200,001-400,000",9,2604808,7.72
20260709,3430,12,"400,001-600,000",0,0,0.0
20260709,3430,13,"600,001-800,000",0,0,0.0
20260709,3430,14,"800,001-1,000,000",0,0,0.0
20260709,3430,15,"1,000,001以上",6,11274901,33.44
20260709,3430,16,合　計,33420,33716085,100.0
