as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,2911,1,1-999,30686,3299635,3.13
20260709,2911,2,"1,000-5,000",6806,14283912,13.58
20260709,2911,3,"5,001-10,000",1281,8987107,8.54
20260709,2911,4,"10,001-15,000",432,5186861,4.93
20260709,2911,5,"15,001-20,000",179,3144060,2.99
20260709,2911,6,"20,001-30,000",153,3761852,3.57
20260709,2911,7,"30,001-40,000",66,2267736,2.15
20260709,2911,8,"40,001-50,000",50,2272020,2.16
20260709,2911,9,"50,001-100,000",69,4643017,4.41
20260709,2911,10,"100,001-200,000",32,4337789,4.12
20260709,2911,11,"200,001-400,000",16,4530509,4.3
20260709,2911,12,"400,001-600,000",8,3968044,3.77
20260709,2911,13,"600,001-800,000",1,624780,0.59
20260709,2911,14,"800,001-1,000,000",1,813952,0.77
20260709,2911,15,"1,000,001以上",10,43004725,40.9
20260709,2911,16,合　計,39790,105125999,100.0
