as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,3450,1,1-999,51101,3787535,2.59
20260709,3450,2,"1,000-5,000",18016,29353175,20.14
20260709,3450,3,"5,001-10,000",1140,8817110,6.05
20260709,3450,4,"10,001-15,000",326,4089533,2.8
20260709,3450,5,"15,001-20,000",177,3232074,2.21
20260709,3450,6,"20,001-30,000",150,3784067,2.59
20260709,3450,7,"30,001-40,000",73,2591563,1.77
20260709,3450,8,"40,001-50,000",48,2224944,1.52
20260709,3450,9,"50,001-100,000",83,6085461,4.17
20260709,3450,10,"100,001-200,000",38,5565945,3.82
20260709,3450,11,"200,001-400,000",23,6730791,4.62
20260709,3450,12,"400,001-600,000",15,7293489,5.0
20260709,3450,13,"600,001-800,000",7,4964462,3.4
20260709,3450,14,"800,001-1,000,000",4,3598345,2.47
20260709,3450,15,"1,000,001以上",23,53562888,36.76
20260709,3450,16,合　計,71224,145681382,100.0
