as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,4933,1,1-999,1401,228927,0.27
20260709,4933,2,"1,000-5,000",3506,6942779,8.39
20260709,4933,3,"5,001-10,000",453,3492472,4.22
20260709,4933,4,"10,001-15,000",126,1598157,1.93
20260709,4933,5,"15,001-20,000",89,1654082,2.0
20260709,4933,6,"20,001-30,000",81,2003700,2.42
20260709,4933,7,"30,001-40,000",22,814000,0.98
20260709,4933,8,"40,001-50,000",26,1200000,1.45
20260709,4933,9,"50,001-100,000",46,3177822,3.84
20260709,4933,10,"100,001-200,000",35,4904189,5.93
20260709,4933,11,"200,001-400,000",14,3942758,4.76
20260709,4933,12,"400,001-600,000",4,1910961,2.31
20260709,4933,13,"600,001-800,000",1,601000,0.72
20260709,4933,14,"800,001-1,000,000",1,895000,1.08
20260709,4933,15,"1,000,001以上",6,49296828,59.63
20260709,4933,16,合　計,5811,82662675,100.0
