as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6261,1,1-999,38268,1240115,0.96
20260709,6261,2,"1,000-5,000",14954,28114340,21.87
20260709,6261,3,"5,001-10,000",1462,11182453,8.7
20260709,6261,4,"10,001-15,000",372,4526784,3.52
20260709,6261,5,"15,001-20,000",218,3966544,3.08
20260709,6261,6,"20,001-30,000",213,5266381,4.09
20260709,6261,7,"30,001-40,000",115,4155034,3.23
20260709,6261,8,"40,001-50,000",53,2469995,1.92
20260709,6261,9,"50,001-100,000",94,6482212,5.04
20260709,6261,10,"100,001-200,000",35,4942790,3.84
20260709,6261,11,"200,001-400,000",25,7446337,5.79
20260709,6261,12,"400,001-600,000",5,2230868,1.73
20260709,6261,13,"600,001-800,000",5,3683824,2.86
20260709,6261,14,"800,001-1,000,000",5,4589968,3.57
20260709,6261,15,"1,000,001以上",12,38200344,29.72
20260709,6261,16,合　計,55836,128497989,100.0
