as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6768,1,1-999,2018,372213,0.18
20260709,6768,2,"1,000-5,000",4103,7964225,3.98
20260709,6768,3,"5,001-10,000",515,4079992,2.03
20260709,6768,4,"10,001-15,000",157,2048994,1.02
20260709,6768,5,"15,001-20,000",102,1873773,0.93
20260709,6768,6,"20,001-30,000",84,2122060,1.06
20260709,6768,7,"30,001-40,000",44,1584190,0.79
20260709,6768,8,"40,001-50,000",30,1389000,0.69
20260709,6768,9,"50,001-100,000",53,3857625,1.92
20260709,6768,10,"100,001-200,000",34,4869700,2.43
20260709,6768,11,"200,001-400,000",11,3216000,1.6
20260709,6768,12,"400,001-600,000",8,3930372,1.96
20260709,6768,13,"600,001-800,000",4,2820694,1.4
20260709,6768,14,"800,001-1,000,000",1,897000,0.44
20260709,6768,15,"1,000,001以上",21,159069223,79.49
20260709,6768,16,合　計,7185,200095061,100.0
