as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,4767,1,1-999,223,17261,0.05
20260709,4767,2,"1,000-5,000",490,951749,3.02
20260709,4767,3,"5,001-10,000",71,572533,1.82
20260709,4767,4,"10,001-15,000",22,289689,0.92
20260709,4767,5,"15,001-20,000",14,261000,0.83
20260709,4767,6,"20,001-30,000",13,308904,0.98
20260709,4767,7,"30,001-40,000",9,318645,1.01
20260709,4767,8,"40,001-50,000",5,230000,0.73
20260709,4767,9,"50,001-100,000",9,635474,2.02
20260709,4767,10,"100,001-200,000",17,2657350,8.45
20260709,4767,11,"200,001-400,000",19,5044249,16.05
20260709,4767,12,"400,001-600,000",1,405000,1.28
20260709,4767,13,"600,001-800,000",2,1506264,4.79
20260709,4767,14,"800,001-1,000,000",4,3487204,11.1
20260709,4767,15,"1,000,001以上",5,14729678,46.88
20260709,4767,16,合　計,904,31415000,100.0
