as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,4147,1,1-999,32401,506749,0.18
20260709,4147,2,"1,000-5,000",11090,22536665,8.24
20260709,4147,3,"5,001-10,000",1861,14190361,5.19
20260709,4147,4,"10,001-15,000",711,8927106,3.26
20260709,4147,5,"15,001-20,000",379,6909379,2.52
20260709,4147,6,"20,001-30,000",395,9828409,3.59
20260709,4147,7,"30,001-40,000",213,7544682,2.76
20260709,4147,8,"40,001-50,000",124,5688944,2.08
20260709,4147,9,"50,001-100,000",256,17998520,6.58
20260709,4147,10,"100,001-200,000",125,17971884,6.57
20260709,4147,11,"200,001-400,000",60,16279830,5.95
20260709,4147,12,"400,001-600,000",17,8187379,2.99
20260709,4147,13,"600,001-800,000",15,10293190,3.76
20260709,4147,14,"800,001-1,000,000",7,6177998,2.26
20260709,4147,15,"1,000,001以上",29,120161329,43.98
20260709,4147,16,合　計,47683,273202425,100.0
