as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,4161,1,1-999,2457,271142,0.45
20260709,4161,2,"1,000-5,000",1835,3909308,6.53
20260709,4161,3,"5,001-10,000",373,2655040,4.43
20260709,4161,4,"10,001-15,000",166,2046799,3.42
20260709,4161,5,"15,001-20,000",69,1214195,2.03
20260709,4161,6,"20,001-30,000",78,1886688,3.15
20260709,4161,7,"30,001-40,000",45,1579255,2.64
20260709,4161,8,"40,001-50,000",35,1585984,2.65
20260709,4161,9,"50,001-100,000",71,4856608,8.12
20260709,4161,10,"100,001-200,000",32,4853815,8.11
20260709,4161,11,"200,001-400,000",29,8081958,13.51
20260709,4161,12,"400,001-600,000",6,2882184,4.81
20260709,4161,13,"600,001-800,000",9,6244597,10.44
20260709,4161,14,"800,001-1,000,000",2,1735430,2.9
20260709,4161,15,"1,000,001以上",8,16005201,26.76
20260709,4161,16,合　計,5215,59808204,100.0
