as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,1514,1,1-999,53320,4553576,1.66
20260709,1514,2,"1,000-5,000",40687,68193924,24.96
20260709,1514,3,"5,001-10,000",2976,20904610,7.65
20260709,1514,4,"10,001-15,000",886,10580184,3.87
20260709,1514,5,"15,001-20,000",348,6212115,2.27
20260709,1514,6,"20,001-30,000",275,6742251,2.46
20260709,1514,7,"30,001-40,000",114,3964296,1.45
20260709,1514,8,"40,001-50,000",56,2540779,0.93
20260709,1514,9,"50,001-100,000",136,9366039,3.42
20260709,1514,10,"100,001-200,000",79,11304242,4.13
20260709,1514,11,"200,001-400,000",21,6440395,2.35
20260709,1514,12,"400,001-600,000",15,7772006,2.84
20260709,1514,13,"600,001-800,000",11,7481243,2.73
20260709,1514,14,"800,001-1,000,000",5,4492167,1.64
20260709,1514,15,"1,000,001以上",29,102560646,37.55
20260709,1514,16,合　計,98958,273108473,100.0
