as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,3555,1,1-999,3196,403452,1.0
20260709,3555,2,"1,000-5,000",1177,2042200,5.1
20260709,3555,3,"5,001-10,000",95,721985,1.8
20260709,3555,4,"10,001-15,000",29,372595,0.93
20260709,3555,5,"15,001-20,000",13,227797,0.56
20260709,3555,6,"20,001-30,000",9,235434,0.58
20260709,3555,7,"30,001-40,000",7,260000,0.65
20260709,3555,8,"40,001-50,000",4,168000,0.42
20260709,3555,9,"50,001-100,000",15,1036095,2.59
20260709,3555,10,"100,001-200,000",9,1470373,3.67
20260709,3555,11,"200,001-400,000",4,1298614,3.24
20260709,3555,12,"400,001-600,000",0,0,0.0
20260709,3555,13,"600,001-800,000",1,664515,1.66
20260709,3555,14,"800,001-1,000,000",0,0,0.0
20260709,3555,15,"1,000,001以上",7,31097737,77.74
20260709,3555,16,合　計,4566,39998797,100.0
