as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,7792,1,1-999,2179,332557,0.71
20260709,7792,2,"1,000-5,000",1867,3206194,6.87
20260709,7792,3,"5,001-10,000",181,1406557,3.01
20260709,7792,4,"10,001-15,000",49,623914,1.33
20260709,7792,5,"15,001-20,000",32,576847,1.23
20260709,7792,6,"20,001-30,000",31,764378,1.63
20260709,7792,7,"30,001-40,000",16,558448,1.19
20260709,7792,8,"40,001-50,000",12,542774,1.16
20260709,7792,9,"50,001-100,000",17,1233800,2.64
20260709,7792,10,"100,001-200,000",10,1365700,2.92
20260709,7792,11,"200,001-400,000",11,2934000,6.28
20260709,7792,12,"400,001-600,000",4,1738947,3.72
20260709,7792,13,"600,001-800,000",2,1429000,3.06
20260709,7792,14,"800,001-1,000,000",1,967788,2.07
20260709,7792,15,"1,000,001以上",8,28981096,62.1
20260709,7792,16,合　計,4420,46662000,100.0
