as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20251121,3705,1,1-999,16404,1023427,0.38
20251121,3705,2,"1,000-5,000",8853,17554011,6.58
20251121,3705,3,"5,001-10,000",1411,10596897,3.97
20251121,3705,4,"10,001-15,000",472,5807921,2.17
20251121,3705,5,"15,001-20,000",293,5254738,1.97
20251121,3705,6,"20,001-30,000",233,5794086,2.17
20251121,3705,7,"30,001-40,000",111,3928194,1.47
20251121,3705,8,"40,001-50,000",76,3473130,1.3
20251121,3705,9,"50,001-100,000",155,11314736,4.24
20251121,3705,10,"100,001-200,000",85,11762147,4.41
20251121,3705,11,"200,001-400,000",33,9372089,3.51
20251121,3705,12,"400,001-600,000",10,4717605,1.77
20251121,3705,13,"600,001-800,000",11,8107182,3.04
20251121,3705,14,"800,001-1,000,000",8,7043780,2.64
20251121,3705,15,"1,000,001以上",43,160673040,60.3
20251121,3705,16,合　計,28198,266422983,100.0
20251128,3705,1,1-999,16373,1018852,0.38
20251128,3705,2,"1,000-5,000",8787,17452300,6.55
20251128,3705,3,"5,001-10,000",1399,10493952,3.93
20251128,3705,4,"10,001-15,000",468,5748396,2.15
20251128,3705,5,"15,001-20,000",294,5281002,1.98
20251128,3705,6,"20,001-30,000",227,5616468,2.1
20251128,3705,7,"30,001-40,000",113,4009784,1.5
20251128,3705,8,"40,001-50,000",79,3604630,1.35
20251128,3705,9,"50,001-100,000",154,11262326,4.22
20251128,3705,10,"100,001-200,000",86,11971657,4.49
20251128,3705,11,"200,001-400,000",34,9544009,3.58
20251128,3705,12,"400,001-600,000",11,5182605,1.94
20251128,3705,13,"600,001-800,000",10,7393263,2.77
20251128,3705,14,"800,001-1,000,000",10,8761457,3.28
20251128,3705,15,"1,000,001以上",41,159082282,59.71
20251128,3705,16,合　計,28086,266422983,100.0
20251205,3705,1,1-999,16352,1012181,0.37
20251205,3705,2,"1,000-5,000",8765,17383287,6.52
20251205,3705,3,"5,001-10,000",1399,10495174,3.93
20251205,3705,4,"10,001-15,000",465,5714941,2.14
20251205,3705,5,"15,001-20,000",291,5227260,1.96
20251205,3705,6,"20,001-30,000",227,5603661,2.1
20251205,3705,7,"30,001-40,000",113,3998784,1.5
20251205,3705,8,"40,001-50,000",81,3690630,1.38
20251205,3705,9,"50,001-100,000",153,11221830,4.21
20251205,3705,10,"100,001-200,000",83,11559153,4.33
20251205,3705,11,"200,001-400,000",36,9922008,3.72
20251205,3705,12,"400,001-600,000",10,4717605,1.77
20251205,3705,13,"600,001-800,000",10,7393263,2.77
20251205,3705,14,"800,001-1,000,000",10,8742924,3.28
20251205,3705,15,"1,000,001以上",42,159740282,59.95
20251205,3705,16,合　計,28037,266422983,100.0
20251212,3705,1,1-999,16325,1010413,0.37
20251212,3705,2,"1,000-5,000",8762,17353914,6.51
20251212,3705,3,"5,001-10,000",1401,10516822,3.94
20251212,3705,4,"10,001-15,000",468,5752246,2.15
20251212,3705,5,"15,001-20,000",288,5174948,1.94
20251212,3705,6,"20,001-30,000",223,5501693,2.06
20251212,3705,7,"30,001-40,000",113,4000872,1.5
20251212,3705,8,"40,001-50,000",77,3507630,1.31
20251212,3705,9,"50,001-100,000",157,11478210,4.3
