as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,8432,1,1-999,1098,135342,0.35
20260709,8432,2,"1,000-5,000",1581,3063269,7.97
20260709,8432,3,"5,001-10,000",215,1649936,4.29
20260709,8432,4,"10,001-15,000",76,968529,2.52
20260709,8432,5,"15,001-20,000",45,830876,2.16
20260709,8432,6,"20,001-30,000",25,648959,1.69
20260709,8432,7,"30,001-40,000",23,803813,2.09
20260709,8432,8,"40,001-50,000",17,767570,1.99
20260709,8432,9,"50,001-100,000",31,2172980,5.65
20260709,8432,10,"100,001-200,000",14,1881014,4.89
20260709,8432,11,"200,001-400,000",6,1848734,4.81
20260709,8432,12,"400,001-600,000",1,439000,1.14
20260709,8432,13,"600,001-800,000",1,695000,1.8
20260709,8432,14,"800,001-1,000,000",1,805941,2.09
20260709,8432,15,"1,000,001以上",1,21687177,56.47
20260709,8432,16,合　計,3135,38398140,100.0
