as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,4909,1,1-999,47365,1011914,1.08
20260709,4909,2,"1,000-5,000",14255,27192457,29.12
20260709,4909,3,"5,001-10,000",1405,11005745,11.78
20260709,4909,4,"10,001-15,000",390,4966817,5.32
20260709,4909,5,"15,001-20,000",226,4200586,4.49
20260709,4909,6,"20,001-30,000",169,4254372,4.55
20260709,4909,7,"30,001-40,000",67,2426687,2.59
20260709,4909,8,"40,001-50,000",30,1373293,1.47
20260709,4909,9,"50,001-100,000",52,3538501,3.79
20260709,4909,10,"100,001-200,000",16,2201745,2.35
20260709,4909,11,"200,001-400,000",22,6316562,6.76
20260709,4909,12,"400,001-600,000",4,1966467,2.1
20260709,4909,13,"600,001-800,000",2,1276499,1.36
20260709,4909,14,"800,001-1,000,000",1,997529,1.06
20260709,4909,15,"1,000,001以上",7,20627690,22.09
20260709,4909,16,合　計,64011,93356864,100.0
