as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6933,1,1-999,2143,338402,0.79
20260709,6933,2,"1,000-5,000",3138,5627270,13.26
20260709,6933,3,"5,001-10,000",251,1933836,4.55
20260709,6933,4,"10,001-15,000",73,922002,2.17
20260709,6933,5,"15,001-20,000",49,912079,2.15
20260709,6933,6,"20,001-30,000",29,751612,1.77
20260709,6933,7,"30,001-40,000",19,712383,1.67
20260709,6933,8,"40,001-50,000",12,540350,1.27
20260709,6933,9,"50,001-100,000",15,992936,2.34
20260709,6933,10,"100,001-200,000",11,1471429,3.46
20260709,6933,11,"200,001-400,000",8,2124158,5.0
20260709,6933,12,"400,001-600,000",0,0,0.0
20260709,6933,13,"600,001-800,000",0,0,0.0
20260709,6933,14,"800,001-1,000,000",0,0,0.0
20260709,6933,15,"1,000,001以上",6,26091676,61.51
20260709,6933,16,合　計,5754,42418133,100.0
