as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,1515,1,1-999,9461,816547,0.44
20260709,1515,2,"1,000-5,000",10936,22688890,12.5
20260709,1515,3,"5,001-10,000",1579,12702949,6.99
20260709,1515,4,"10,001-15,000",471,6102446,3.36
20260709,1515,5,"15,001-20,000",297,5521132,3.04
20260709,1515,6,"20,001-30,000",253,6484290,3.57
20260709,1515,7,"30,001-40,000",115,4168013,2.29
20260709,1515,8,"40,001-50,000",81,3759919,2.07
20260709,1515,9,"50,001-100,000",151,11137988,6.13
20260709,1515,10,"100,001-200,000",49,7132065,3.93
20260709,1515,11,"200,001-400,000",25,6429809,3.54
20260709,1515,12,"400,001-600,000",17,8509089,4.68
20260709,1515,13,"600,001-800,000",4,3025183,1.66
20260709,1515,14,"800,001-1,000,000",7,6245090,3.44
20260709,1515,15,"1,000,001以上",13,76750090,42.29
20260709,1515,16,合　計,23459,181473500,100.0
