as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,2913,1,1-999,74231,8485129,1.07
20260709,2913,2,"1,000-5,000",28932,62334665,7.89
20260709,2913,3,"5,001-10,000",5289,42172229,5.33
20260709,2913,4,"10,001-15,000",1593,20338769,2.57
20260709,2913,5,"15,001-20,000",1162,21783264,2.75
20260709,2913,6,"20,001-30,000",938,24240279,3.06
20260709,2913,7,"30,001-40,000",458,16554842,2.09
20260709,2913,8,"40,001-50,000",333,15680247,1.98
20260709,2913,9,"50,001-100,000",570,41926547,5.3
20260709,2913,10,"100,001-200,000",315,45723501,5.78
20260709,2913,11,"200,001-400,000",129,37788021,4.78
20260709,2913,12,"400,001-600,000",56,27258079,3.45
20260709,2913,13,"600,001-800,000",19,12846092,1.62
20260709,2913,14,"800,001-1,000,000",16,14696251,1.86
20260709,2913,15,"1,000,001以上",53,398172085,50.4
20260709,2913,16,合　計,114094,790000000,100.0
