as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,5314,1,1-999,20977,2327150,0.79
20260709,5314,2,"1,000-5,000",27287,55230757,18.91
20260709,5314,3,"5,001-10,000",3558,27849938,9.53
20260709,5314,4,"10,001-15,000",1087,14095801,4.82
20260709,5314,5,"15,001-20,000",657,12177539,4.17
20260709,5314,6,"20,001-30,000",514,13145505,4.5
20260709,5314,7,"30,001-40,000",227,8223886,2.81
20260709,5314,8,"40,001-50,000",164,7612574,2.6
20260709,5314,9,"50,001-100,000",197,14030973,4.8
20260709,5314,10,"100,001-200,000",68,9703780,3.32
20260709,5314,11,"200,001-400,000",25,7002460,2.39
20260709,5314,12,"400,001-600,000",12,6357500,2.17
20260709,5314,13,"600,001-800,000",6,4023260,1.37
20260709,5314,14,"800,001-1,000,000",1,839000,0.28
20260709,5314,15,"1,000,001以上",19,109379877,37.45
20260709,5314,16,合　計,54799,292000000,100.0
