as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6161,1,1-999,17977,1225549,2.17
20260709,6161,2,"1,000-5,000",4191,8607023,15.3
20260709,6161,3,"5,001-10,000",621,4670835,8.3
20260709,6161,4,"10,001-15,000",177,2239746,3.98
20260709,6161,5,"15,001-20,000",95,1722529,3.06
20260709,6161,6,"20,001-30,000",117,2889209,5.13
20260709,6161,7,"30,001-40,000",50,1773338,3.15
20260709,6161,8,"40,001-50,000",36,1634261,2.9
20260709,6161,9,"50,001-100,000",50,3486651,6.19
20260709,6161,10,"100,001-200,000",27,3800128,6.75
20260709,6161,11,"200,001-400,000",8,2031500,3.61
20260709,6161,12,"400,001-600,000",3,1589500,2.82
20260709,6161,13,"600,001-800,000",1,721250,1.28
20260709,6161,14,"800,001-1,000,000",0,0,0.0
20260709,6161,15,"1,000,001以上",1,19845958,35.28
20260709,6161,16,合　計,23354,56237477,100.0
