as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,9906,1,1-999,5117,972784,1.07
20260709,9906,2,"1,000-5,000",2597,5024988,5.56
20260709,9906,3,"5,001-10,000",376,2659626,2.94
20260709,9906,4,"10,001-15,000",110,1286440,1.42
20260709,9906,5,"15,001-20,000",59,1021875,1.13
20260709,9906,6,"20,001-30,000",53,1308918,1.44
20260709,9906,7,"30,001-40,000",21,748449,0.82
20260709,9906,8,"40,001-50,000",20,938035,1.03
20260709,9906,9,"50,001-100,000",35,2434454,2.69
20260709,9906,10,"100,001-200,000",14,1758161,1.94
20260709,9906,11,"200,001-400,000",4,1106452,1.22
20260709,9906,12,"400,001-600,000",4,1823724,2.01
20260709,9906,13,"600,001-800,000",1,616094,0.68
20260709,9906,14,"800,001-1,000,000",1,1000000,1.1
20260709,9906,15,"1,000,001以上",18,67676358,74.88
20260709,9906,16,合　計,8430,90376358,100.0
