as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6684,1,1-999,17527,944261,2.11
20260709,6684,2,"1,000-5,000",5745,10514643,23.59
20260709,6684,3,"5,001-10,000",557,4253282,9.54
20260709,6684,4,"10,001-15,000",148,1866398,4.18
20260709,6684,5,"15,001-20,000",84,1539050,3.45
20260709,6684,6,"20,001-30,000",62,1576133,3.53
20260709,6684,7,"30,001-40,000",34,1203992,2.7
20260709,6684,8,"40,001-50,000",28,1294446,2.9
20260709,6684,9,"50,001-100,000",28,2066179,4.63
20260709,6684,10,"100,001-200,000",13,1787595,4.01
20260709,6684,11,"200,001-400,000",8,2408749,5.4
20260709,6684,12,"400,001-600,000",2,1064058,2.38
20260709,6684,13,"600,001-800,000",0,0,0.0
20260709,6684,14,"800,001-1,000,000",0,0,0.0
20260709,6684,15,"1,000,001以上",2,14040710,31.51
20260709,6684,16,合　計,24238,44559496,100.0
