as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6872,1,1-999,303,42503,0.06
20260709,6872,2,"1,000-5,000",1384,2927997,4.13
20260709,6872,3,"5,001-10,000",289,2316373,3.27
20260709,6872,4,"10,001-15,000",122,1556678,2.2
20260709,6872,5,"15,001-20,000",92,1680699,2.37
20260709,6872,6,"20,001-30,000",102,2609548,3.68
20260709,6872,7,"30,001-40,000",45,1596820,2.25
20260709,6872,8,"40,001-50,000",35,1599583,2.26
20260709,6872,9,"50,001-100,000",84,6122843,8.65
20260709,6872,10,"100,001-200,000",34,4685995,6.62
20260709,6872,11,"200,001-400,000",15,4538805,6.41
20260709,6872,12,"400,001-600,000",7,3129512,4.42
20260709,6872,13,"600,001-800,000",7,4508181,6.37
20260709,6872,14,"800,001-1,000,000",3,2667560,3.77
20260709,6872,15,"1,000,001以上",11,30767414,43.48
20260709,6872,16,合　計,2533,70750511,100.0
