as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,7750,1,1-999,9024,684414,0.95
20260709,7750,2,"1,000-5,000",1331,2133366,2.96
20260709,7750,3,"5,001-10,000",114,886588,1.23
20260709,7750,4,"10,001-15,000",56,704427,0.98
20260709,7750,5,"15,001-20,000",19,323577,0.45
20260709,7750,6,"20,001-30,000",26,674350,0.93
20260709,7750,7,"30,001-40,000",17,596352,0.83
20260709,7750,8,"40,001-50,000",10,450634,0.62
20260709,7750,9,"50,001-100,000",25,1901489,2.64
20260709,7750,10,"100,001-200,000",22,3285706,4.57
20260709,7750,11,"200,001-400,000",18,4925631,6.85
20260709,7750,12,"400,001-600,000",16,8226102,11.45
20260709,7750,13,"600,001-800,000",4,2801217,3.89
20260709,7750,14,"800,001-1,000,000",0,0,0.0
20260709,7750,15,"1,000,001以上",16,44249147,61.59
20260709,7750,16,合　計,10698,71843000,100.0
