as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,4977,1,1-999,28946,2043564,2.47
20260709,4977,2,"1,000-5,000",17241,29579925,35.77
20260709,4977,3,"5,001-10,000",1102,8491412,10.26
20260709,4977,4,"10,001-15,000",273,3509467,4.24
20260709,4977,5,"15,001-20,000",157,2923292,3.53
20260709,4977,6,"20,001-30,000",127,3206340,3.87
20260709,4977,7,"30,001-40,000",46,1699783,2.05
20260709,4977,8,"40,001-50,000",25,1186724,1.43
20260709,4977,9,"50,001-100,000",54,4024890,4.86
20260709,4977,10,"100,001-200,000",29,3968750,4.79
20260709,4977,11,"200,001-400,000",21,6321396,7.64
20260709,4977,12,"400,001-600,000",4,2076779,2.51
20260709,4977,13,"600,001-800,000",4,2949930,3.56
20260709,4977,14,"800,001-1,000,000",2,1828991,2.21
20260709,4977,15,"1,000,001以上",2,8878598,10.73
20260709,4977,16,合　計,48033,82689841,100.0
