as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,4807,1,1-999,12659,596360,1.21
20260709,4807,2,"1,000-5,000",1592,3006967,6.13
20260709,4807,3,"5,001-10,000",145,1103368,2.25
20260709,4807,4,"10,001-15,000",27,352605,0.71
20260709,4807,5,"15,001-20,000",33,600461,1.22
20260709,4807,6,"20,001-30,000",35,882126,1.8
20260709,4807,7,"30,001-40,000",12,427870,0.87
20260709,4807,8,"40,001-50,000",12,547000,1.11
20260709,4807,9,"50,001-100,000",24,1663586,3.39
20260709,4807,10,"100,001-200,000",18,2461314,5.02
20260709,4807,11,"200,001-400,000",13,3680095,7.51
20260709,4807,12,"400,001-600,000",1,500000,1.02
20260709,4807,13,"600,001-800,000",3,2137942,4.36
20260709,4807,14,"800,001-1,000,000",0,0,0.0
20260709,4807,15,"1,000,001以上",12,31036338,63.34
20260709,4807,16,合　計,14586,48996032,100.0
