as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6283,1,1-999,7219,422931,0.28
20260709,6283,2,"1,000-5,000",6428,13188129,8.85
20260709,6283,3,"5,001-10,000",912,7308656,4.9
20260709,6283,4,"10,001-15,000",282,3705674,2.48
20260709,6283,5,"15,001-20,000",164,3038071,2.03
20260709,6283,6,"20,001-30,000",170,4390038,2.94
20260709,6283,7,"30,001-40,000",61,2155370,1.44
20260709,6283,8,"40,001-50,000",51,2353405,1.57
20260709,6283,9,"50,001-100,000",79,5873427,3.94
20260709,6283,10,"100,001-200,000",37,5423964,3.64
20260709,6283,11,"200,001-400,000",26,7156945,4.8
20260709,6283,12,"400,001-600,000",11,5272700,3.53
20260709,6283,13,"600,001-800,000",1,794000,0.53
20260709,6283,14,"800,001-1,000,000",2,1816000,1.21
20260709,6283,15,"1,000,001以上",7,86082033,57.78
20260709,6283,16,合　計,15450,148981343,100.0
