as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6923,1,1-999,956,144219,0.15
20260709,6923,2,"1,000-5,000",1927,3853553,4.21
20260709,6923,3,"5,001-10,000",241,1926821,2.1
20260709,6923,4,"10,001-15,000",88,1145110,1.25
20260709,6923,5,"15,001-20,000",58,1074414,1.17
20260709,6923,6,"20,001-30,000",54,1378982,1.5
20260709,6923,7,"30,001-40,000",30,1082610,1.18
20260709,6923,8,"40,001-50,000",38,1766427,1.93
20260709,6923,9,"50,001-100,000",54,3943842,4.31
20260709,6923,10,"100,001-200,000",37,5392453,5.89
20260709,6923,11,"200,001-400,000",22,6015462,6.57
20260709,6923,12,"400,001-600,000",9,4164652,4.55
20260709,6923,13,"600,001-800,000",8,5705439,6.23
20260709,6923,14,"800,001-1,000,000",4,3648000,3.98
20260709,6923,15,"1,000,001以上",17,50246016,54.92
20260709,6923,16,合　計,3543,91488000,100.0
