as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,7556,1,1-999,1335,175992,0.63
20260709,7556,2,"1,000-5,000",986,1760946,6.35
20260709,7556,3,"5,001-10,000",125,947120,3.41
20260709,7556,4,"10,001-15,000",35,431391,1.55
20260709,7556,5,"15,001-20,000",27,495750,1.78
20260709,7556,6,"20,001-30,000",30,732645,2.64
20260709,7556,7,"30,001-40,000",18,633612,2.28
20260709,7556,8,"40,001-50,000",13,599243,2.16
20260709,7556,9,"50,001-100,000",25,1738743,6.27
20260709,7556,10,"100,001-200,000",11,1465239,5.28
20260709,7556,11,"200,001-400,000",3,819473,2.95
20260709,7556,12,"400,001-600,000",3,1461831,5.27
20260709,7556,13,"600,001-800,000",2,1266607,4.57
20260709,7556,14,"800,001-1,000,000",0,0,0.0
20260709,7556,15,"1,000,001以上",5,15186018,54.79
20260709,7556,16,合　計,2618,27714610,100.0
