as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,4175,1,1-999,7630,1328133,3.13
20260709,4175,2,"1,000-5,000",3380,6145148,14.51
20260709,4175,3,"5,001-10,000",323,2330751,5.5
20260709,4175,4,"10,001-15,000",100,1216132,2.87
20260709,4175,5,"15,001-20,000",31,554516,1.31
20260709,4175,6,"20,001-30,000",19,479603,1.13
20260709,4175,7,"30,001-40,000",14,484727,1.14
20260709,4175,8,"40,001-50,000",13,577008,1.36
20260709,4175,9,"50,001-100,000",23,1590721,3.75
20260709,4175,10,"100,001-200,000",8,1135883,2.68
20260709,4175,11,"200,001-400,000",10,2756492,6.51
20260709,4175,12,"400,001-600,000",1,453895,1.07
20260709,4175,13,"600,001-800,000",0,0,0.0
20260709,4175,14,"800,001-1,000,000",0,0,0.0
20260709,4175,15,"1,000,001以上",6,23270298,54.98
20260709,4175,16,合　計,11558,42323307,100.0
