as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,4128,1,1-999,65241,3736747,0.63
20260709,4128,2,"1,000-5,000",23679,51666840,8.78
20260709,4128,3,"5,001-10,000",5426,39074944,6.64
20260709,4128,4,"10,001-15,000",2239,27419077,4.66
20260709,4128,5,"15,001-20,000",1118,19793980,3.36
20260709,4128,6,"20,001-30,000",1260,31007615,5.27
20260709,4128,7,"30,001-40,000",643,22304779,3.79
20260709,4128,8,"40,001-50,000",366,16478135,2.8
20260709,4128,9,"50,001-100,000",747,51547849,8.76
20260709,4128,10,"100,001-200,000",278,37905522,6.44
20260709,4128,11,"200,001-400,000",103,29031534,4.93
20260709,4128,12,"400,001-600,000",25,12010730,2.04
20260709,4128,13,"600,001-800,000",10,7034342,1.19
20260709,4128,14,"800,001-1,000,000",5,4521635,0.76
20260709,4128,15,"1,000,001以上",27,234636868,39.89
20260709,4128,16,合　計,101167,588170597,100.0
