as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,4533,1,1-999,46133,771996,0.48
20260709,4533,2,"1,000-5,000",18574,37266071,23.52
20260709,4533,3,"5,001-10,000",2275,18450979,11.64
20260709,4533,4,"10,001-15,000",615,7967683,5.02
20260709,4533,5,"15,001-20,000",397,7453200,4.7
20260709,4533,6,"20,001-30,000",287,7350138,4.63
20260709,4533,7,"30,001-40,000",123,4456374,2.81
20260709,4533,8,"40,001-50,000",94,4355324,2.74
20260709,4533,9,"50,001-100,000",147,10398936,6.56
20260709,4533,10,"100,001-200,000",48,6499216,4.1
20260709,4533,11,"200,001-400,000",21,5866166,3.7
20260709,4533,12,"400,001-600,000",8,3624299,2.28
20260709,4533,13,"600,001-800,000",6,4091721,2.58
20260709,4533,14,"800,001-1,000,000",2,1866000,1.17
20260709,4533,15,"1,000,001以上",9,38016007,23.99
20260709,4533,16,合　計,68739,158434110,100.0
