as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,1784,1,1-999,28576,491557,0.92
20260709,1784,2,"1,000-5,000",4751,8947227,16.84
20260709,1784,3,"5,001-10,000",570,4162455,7.83
20260709,1784,4,"10,001-15,000",202,2499618,4.7
20260709,1784,5,"15,001-20,000",87,1538726,2.89
20260709,1784,6,"20,001-30,000",100,2438987,4.59
20260709,1784,7,"30,001-40,000",56,1969846,3.7
20260709,1784,8,"40,001-50,000",27,1234107,2.32
20260709,1784,9,"50,001-100,000",54,3784723,7.12
20260709,1784,10,"100,001-200,000",31,4444359,8.36
20260709,1784,11,"200,001-400,000",24,6100033,11.48
20260709,1784,12,"400,001-600,000",5,2370081,4.46
20260709,1784,13,"600,001-800,000",1,714084,1.34
20260709,1784,14,"800,001-1,000,000",3,2792241,5.25
20260709,1784,15,"1,000,001以上",6,9633147,18.13
20260709,1784,16,合　計,34493,53121191,100.0
