as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,1736,1,1-999,3607,534524,0.17
20260709,1736,2,"1,000-5,000",3459,6737213,2.22
20260709,1736,3,"5,001-10,000",453,3475461,1.14
20260709,1736,4,"10,001-15,000",161,2014295,0.66
20260709,1736,5,"15,001-20,000",85,1520516,0.5
20260709,1736,6,"20,001-30,000",82,2083544,0.68
20260709,1736,7,"30,001-40,000",56,1975503,0.65
20260709,1736,8,"40,001-50,000",26,1182352,0.38
20260709,1736,9,"50,001-100,000",52,3610973,1.19
20260709,1736,10,"100,001-200,000",35,4956442,1.63
20260709,1736,11,"200,001-400,000",27,7613440,2.5
20260709,1736,12,"400,001-600,000",7,3602491,1.18
20260709,1736,13,"600,001-800,000",9,6366003,2.09
20260709,1736,14,"800,001-1,000,000",6,5102198,1.68
20260709,1736,15,"1,000,001以上",22,252619662,83.26
20260709,1736,16,合　計,8087,303394617,100.0
