as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,3432,1,1-999,1338,411919,0.97
20260709,3432,2,"1,000-5,000",1737,3463899,8.2
20260709,3432,3,"5,001-10,000",243,1791043,4.24
20260709,3432,4,"10,001-15,000",70,867629,2.05
20260709,3432,5,"15,001-20,000",54,985235,2.33
20260709,3432,6,"20,001-30,000",39,995281,2.35
20260709,3432,7,"30,001-40,000",13,453061,1.07
20260709,3432,8,"40,001-50,000",6,280000,0.66
20260709,3432,9,"50,001-100,000",27,2017797,4.77
20260709,3432,10,"100,001-200,000",16,2286936,5.41
20260709,3432,11,"200,001-400,000",2,589000,1.39
20260709,3432,12,"400,001-600,000",2,1031245,2.44
20260709,3432,13,"600,001-800,000",1,634000,1.5
20260709,3432,14,"800,001-1,000,000",2,1726013,4.08
20260709,3432,15,"1,000,001以上",8,24696942,58.48
20260709,3432,16,合　計,3558,42230000,100.0
