as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,2031,1,1-999,44908,1124492,0.35
20260709,2031,2,"1,000-5,000",16821,34614074,10.77
20260709,2031,3,"5,001-10,000",2677,21113879,6.57
20260709,2031,4,"10,001-15,000",763,9686287,3.01
20260709,2031,5,"15,001-20,000",500,9359723,2.91
20260709,2031,6,"20,001-30,000",414,10646557,3.31
20260709,2031,7,"30,001-40,000",216,7679793,2.39
20260709,2031,8,"40,001-50,000",117,5484312,1.7
20260709,2031,9,"50,001-100,000",200,14293448,4.45
20260709,2031,10,"100,001-200,000",89,12893782,4.01
20260709,2031,11,"200,001-400,000",53,15365216,4.78
20260709,2031,12,"400,001-600,000",15,7492779,2.33
20260709,2031,13,"600,001-800,000",5,3442594,1.07
20260709,2031,14,"800,001-1,000,000",6,5252135,1.63
20260709,2031,15,"1,000,001以上",32,162697270,50.66
20260709,2031,16,合　計,66816,321146341,100.0
