as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,3713,1,1-999,1353,198145,0.22
20260709,3713,2,"1,000-5,000",1907,4091386,4.64
20260709,3713,3,"5,001-10,000",348,2777391,3.15
20260709,3713,4,"10,001-15,000",127,1649152,1.87
20260709,3713,5,"15,001-20,000",103,1876438,2.12
20260709,3713,6,"20,001-30,000",104,2653585,3.01
20260709,3713,7,"30,001-40,000",61,2167485,2.46
20260709,3713,8,"40,001-50,000",46,2115072,2.4
20260709,3713,9,"50,001-100,000",93,6703310,7.6
20260709,3713,10,"100,001-200,000",49,6708592,7.61
20260709,3713,11,"200,001-400,000",27,7648108,8.68
20260709,3713,12,"400,001-600,000",16,7823836,8.88
20260709,3713,13,"600,001-800,000",2,1380300,1.56
20260709,3713,14,"800,001-1,000,000",2,1745156,1.98
20260709,3713,15,"1,000,001以上",11,38561424,43.77
20260709,3713,16,合　計,4249,88099380,100.0
