as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,2726,1,1-999,1092,258712,0.68
20260709,2726,2,"1,000-5,000",1015,1934816,5.1
20260709,2726,3,"5,001-10,000",160,1204732,3.17
20260709,2726,4,"10,001-15,000",61,752220,1.98
20260709,2726,5,"15,001-20,000",31,541171,1.42
20260709,2726,6,"20,001-30,000",45,1146615,3.02
20260709,2726,7,"30,001-40,000",28,970757,2.55
20260709,2726,8,"40,001-50,000",10,457531,1.2
20260709,2726,9,"50,001-100,000",37,2662098,7.01
20260709,2726,10,"100,001-200,000",13,1839182,4.84
20260709,2726,11,"200,001-400,000",5,1398503,3.68
20260709,2726,12,"400,001-600,000",5,2566425,6.76
20260709,2726,13,"600,001-800,000",2,1600000,4.21
20260709,2726,14,"800,001-1,000,000",2,1810000,4.77
20260709,2726,15,"1,000,001以上",7,18779692,49.52
20260709,2726,16,合　計,2513,37922454,100.0
