as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,4720,1,1-999,2976,569707,0.49
20260709,4720,2,"1,000-5,000",8835,18459680,16.11
20260709,4720,3,"5,001-10,000",1191,9918206,8.66
20260709,4720,4,"10,001-15,000",340,4456485,3.89
20260709,4720,5,"15,001-20,000",251,4795743,4.18
20260709,4720,6,"20,001-30,000",187,4829287,4.21
20260709,4720,7,"30,001-40,000",87,3205258,2.79
20260709,4720,8,"40,001-50,000",79,3733768,3.26
20260709,4720,9,"50,001-100,000",100,7456514,6.51
20260709,4720,10,"100,001-200,000",48,6755846,5.89
20260709,4720,11,"200,001-400,000",19,5069190,4.42
20260709,4720,12,"400,001-600,000",6,2710000,2.36
20260709,4720,13,"600,001-800,000",3,2001515,1.74
20260709,4720,14,"800,001-1,000,000",0,0,0.0
20260709,4720,15,"1,000,001以上",16,40554838,35.41
20260709,4720,16,合　計,14138,114516037,100.0
