as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6173,1,1-999,35601,2604592,1.52
20260709,6173,2,"1,000-5,000",17027,27341710,15.97
20260709,6173,3,"5,001-10,000",833,6609450,3.86
20260709,6173,4,"10,001-15,000",216,2738597,1.59
20260709,6173,5,"15,001-20,000",124,2299507,1.34
20260709,6173,6,"20,001-30,000",109,2767278,1.61
20260709,6173,7,"30,001-40,000",42,1499433,0.87
20260709,6173,8,"40,001-50,000",28,1280217,0.74
20260709,6173,9,"50,001-100,000",50,3432864,2.0
20260709,6173,10,"100,001-200,000",18,2530198,1.47
20260709,6173,11,"200,001-400,000",17,4755062,2.77
20260709,6173,12,"400,001-600,000",6,2844757,1.66
20260709,6173,13,"600,001-800,000",7,4883399,2.85
20260709,6173,14,"800,001-1,000,000",4,3550480,2.07
20260709,6173,15,"1,000,001以上",11,102062456,59.61
20260709,6173,16,合　計,54093,171200000,100.0
