as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,2254,1,1-999,2131,17543,0.02
20260709,2254,2,"1,000-5,000",415,595996,0.93
20260709,2254,3,"5,001-10,000",38,298679,0.46
20260709,2254,4,"10,001-15,000",11,141392,0.22
20260709,2254,5,"15,001-20,000",8,146718,0.22
20260709,2254,6,"20,001-30,000",4,109347,0.17
20260709,2254,7,"30,001-40,000",8,299000,0.46
20260709,2254,8,"40,001-50,000",3,132599,0.2
20260709,2254,9,"50,001-100,000",9,705287,1.1
20260709,2254,10,"100,001-200,000",8,1119299,1.75
20260709,2254,11,"200,001-400,000",3,969000,1.51
20260709,2254,12,"400,001-600,000",2,869464,1.36
20260709,2254,13,"600,001-800,000",1,626000,0.97
20260709,2254,14,"800,001-1,000,000",2,1707000,2.67
20260709,2254,15,"1,000,001以上",10,56170356,87.89
20260709,2254,16,合　計,2653,63907680,100.0
