as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,2702,1,1-999,6865,1588264,1.01
20260709,2702,2,"1,000-5,000",4147,8684196,5.54
20260709,2702,3,"5,001-10,000",668,4716457,3.01
20260709,2702,4,"10,001-15,000",288,3493659,2.23
20260709,2702,5,"15,001-20,000",152,2656558,1.69
20260709,2702,6,"20,001-30,000",125,3052538,1.94
20260709,2702,7,"30,001-40,000",72,2544269,1.62
20260709,2702,8,"40,001-50,000",31,1389901,0.88
20260709,2702,9,"50,001-100,000",73,5159382,3.29
20260709,2702,10,"100,001-200,000",35,4485748,2.86
20260709,2702,11,"200,001-400,000",11,3416827,2.18
20260709,2702,12,"400,001-600,000",1,420250,0.26
20260709,2702,13,"600,001-800,000",2,1412354,0.9
20260709,2702,14,"800,001-1,000,000",0,0,0.0
20260709,2702,15,"1,000,001以上",15,113592846,72.53
20260709,2702,16,合　計,12485,156613249,100.0
