as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,7782,1,1-999,345,33091,0.14
20260709,7782,2,"1,000-5,000",625,1107975,4.77
20260709,7782,3,"5,001-10,000",68,567538,2.44
20260709,7782,4,"10,001-15,000",19,239667,1.03
20260709,7782,5,"15,001-20,000",12,221122,0.95
20260709,7782,6,"20,001-30,000",21,549997,2.36
20260709,7782,7,"30,001-40,000",9,304998,1.31
20260709,7782,8,"40,001-50,000",5,222532,0.95
20260709,7782,9,"50,001-100,000",12,746425,3.21
20260709,7782,10,"100,001-200,000",5,622487,2.68
20260709,7782,11,"200,001-400,000",4,984124,4.23
20260709,7782,12,"400,001-600,000",0,0,0.0
20260709,7782,13,"600,001-800,000",3,2338532,10.07
20260709,7782,14,"800,001-1,000,000",0,0,0.0
20260709,7782,15,"1,000,001以上",6,15274512,65.8
20260709,7782,16,合　計,1134,23213000,100.0
