as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,2376,1,1-999,58684,7992221,1.19
20260709,2376,2,"1,000-5,000",42461,75033298,11.2
20260709,2376,3,"5,001-10,000",3333,25649534,3.82
20260709,2376,4,"10,001-15,000",795,10125917,1.51
20260709,2376,5,"15,001-20,000",493,9091012,1.35
20260709,2376,6,"20,001-30,000",393,9960224,1.48
20260709,2376,7,"30,001-40,000",169,5976318,0.89
20260709,2376,8,"40,001-50,000",128,5900564,0.88
20260709,2376,9,"50,001-100,000",227,15968904,2.38
20260709,2376,10,"100,001-200,000",120,16570875,2.47
20260709,2376,11,"200,001-400,000",79,23206432,3.46
20260709,2376,12,"400,001-600,000",39,19518535,2.91
20260709,2376,13,"600,001-800,000",26,18131163,2.7
20260709,2376,14,"800,001-1,000,000",12,10657379,1.59
20260709,2376,15,"1,000,001以上",81,416106510,62.11
20260709,2376,16,合　計,107040,669888886,100.0
