as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,2331,1,1-999,21024,3589657,0.64
20260709,2331,2,"1,000-5,000",28580,61978518,11.11
20260709,2331,3,"5,001-10,000",4513,37010484,6.63
20260709,2331,4,"10,001-15,000",1115,14440081,2.59
20260709,2331,5,"15,001-20,000",915,17251105,3.09
20260709,2331,6,"20,001-30,000",636,16590663,2.97
20260709,2331,7,"30,001-40,000",269,9835916,1.76
20260709,2331,8,"40,001-50,000",207,9753351,1.74
20260709,2331,9,"50,001-100,000",328,23736523,4.25
20260709,2331,10,"100,001-200,000",141,20766790,3.72
20260709,2331,11,"200,001-400,000",65,18078487,3.24
20260709,2331,12,"400,001-600,000",25,11958702,2.14
20260709,2331,13,"600,001-800,000",13,8696025,1.56
20260709,2331,14,"800,001-1,000,000",2,1760000,0.31
20260709,2331,15,"1,000,001以上",21,301956666,54.17
20260709,2331,16,合　計,57854,557402968,100.0
