as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,2305,1,1-999,11297,3370822,1.63
20260709,2305,2,"1,000-5,000",8029,16326308,7.93
20260709,2305,3,"5,001-10,000",1042,8358169,4.06
20260709,2305,4,"10,001-15,000",247,3198697,1.55
20260709,2305,5,"15,001-20,000",169,3175298,1.54
20260709,2305,6,"20,001-30,000",181,4670946,2.27
20260709,2305,7,"30,001-40,000",56,2045702,0.99
20260709,2305,8,"40,001-50,000",47,2225898,1.08
20260709,2305,9,"50,001-100,000",104,7686614,3.73
20260709,2305,10,"100,001-200,000",45,6058006,2.94
20260709,2305,11,"200,001-400,000",25,7064741,3.43
20260709,2305,12,"400,001-600,000",6,2878000,1.39
20260709,2305,13,"600,001-800,000",7,4898000,2.38
20260709,2305,14,"800,001-1,000,000",2,1717351,0.83
20260709,2305,15,"1,000,001以上",13,131986275,64.17
20260709,2305,16,合　計,21270,205660827,100.0
