as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6184,1,1-999,2126,380431,0.23
20260709,6184,2,"1,000-5,000",4132,8551759,5.27
20260709,6184,3,"5,001-10,000",729,5410894,3.33
20260709,6184,4,"10,001-15,000",218,2727984,1.68
20260709,6184,5,"15,001-20,000",137,2441979,1.5
20260709,6184,6,"20,001-30,000",112,2796353,1.72
20260709,6184,7,"30,001-40,000",55,1947396,1.2
20260709,6184,8,"40,001-50,000",36,1661965,1.02
20260709,6184,9,"50,001-100,000",83,5810538,3.58
20260709,6184,10,"100,001-200,000",39,5319046,3.28
20260709,6184,11,"200,001-400,000",28,7669791,4.73
20260709,6184,12,"400,001-600,000",7,3408200,2.1
20260709,6184,13,"600,001-800,000",3,2217069,1.36
20260709,6184,14,"800,001-1,000,000",2,1794000,1.1
20260709,6184,15,"1,000,001以上",18,109990224,67.84
20260709,6184,16,合　計,7725,162127629,100.0
