as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,5452,1,1-999,52044,1324631,0.89
20260709,5452,2,"1,000-5,000",14905,29346251,19.72
20260709,5452,3,"5,001-10,000",1628,13398704,9.0
20260709,5452,4,"10,001-15,000",400,5170063,3.47
20260709,5452,5,"15,001-20,000",275,5178033,3.48
20260709,5452,6,"20,001-30,000",223,5812458,3.9
20260709,5452,7,"30,001-40,000",109,3946936,2.65
20260709,5452,8,"40,001-50,000",60,2857324,1.92
20260709,5452,9,"50,001-100,000",83,6313402,4.24
20260709,5452,10,"100,001-200,000",42,5643073,3.79
20260709,5452,11,"200,001-400,000",24,6500711,4.36
20260709,5452,12,"400,001-600,000",12,5910167,3.97
20260709,5452,13,"600,001-800,000",0,0,0.0
20260709,5452,14,"800,001-1,000,000",0,0,0.0
20260709,5452,15,"1,000,001以上",10,57361916,38.55
20260709,5452,16,合　計,69815,148763669,100.0
