as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,2462,1,1-999,16583,1514423,1.0
20260709,2462,2,"1,000-5,000",7531,15508464,10.28
20260709,2462,3,"5,001-10,000",1176,8859499,5.87
20260709,2462,4,"10,001-15,000",348,4383805,2.9
20260709,2462,5,"15,001-20,000",184,3351728,2.22
20260709,2462,6,"20,001-30,000",180,4543303,3.01
20260709,2462,7,"30,001-40,000",85,3038276,2.01
20260709,2462,8,"40,001-50,000",48,2180139,1.44
20260709,2462,9,"50,001-100,000",109,7816149,5.18
20260709,2462,10,"100,001-200,000",46,6691096,4.43
20260709,2462,11,"200,001-400,000",30,8492994,5.63
20260709,2462,12,"400,001-600,000",9,4804462,3.18
20260709,2462,13,"600,001-800,000",3,1921987,1.27
20260709,2462,14,"800,001-1,000,000",2,1824726,1.21
20260709,2462,15,"1,000,001以上",21,75853431,50.3
20260709,2462,16,合　計,26355,150784482,100.0
