as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,8433,1,1-999,868,124967,0.22
20260709,8433,2,"1,000-5,000",1795,3550802,6.51
20260709,8433,3,"5,001-10,000",225,1750670,3.21
20260709,8433,4,"10,001-15,000",89,1153226,2.11
20260709,8433,5,"15,001-20,000",35,637099,1.16
20260709,8433,6,"20,001-30,000",42,1062215,1.94
20260709,8433,7,"30,001-40,000",18,603377,1.1
20260709,8433,8,"40,001-50,000",18,845000,1.55
20260709,8433,9,"50,001-100,000",49,3480454,6.38
20260709,8433,10,"100,001-200,000",16,2214488,4.06
20260709,8433,11,"200,001-400,000",11,2678400,4.91
20260709,8433,12,"400,001-600,000",4,1934400,3.54
20260709,8433,13,"600,001-800,000",2,1536000,2.81
20260709,8433,14,"800,001-1,000,000",0,0,0.0
20260709,8433,15,"1,000,001以上",10,32935000,60.42
20260709,8433,16,合　計,3182,54506098,100.0
