as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20251121,8342,1,1-999,347,37236,0.11
20251121,8342,2,"1,000-5,000",590,1070753,3.19
20251121,8342,3,"5,001-10,000",75,603480,1.79
20251121,8342,4,"10,001-15,000",27,356464,1.06
20251121,8342,5,"15,001-20,000",22,400037,1.19
20251121,8342,6,"20,001-30,000",16,386996,1.15
20251121,8342,7,"30,001-40,000",17,582038,1.73
20251121,8342,8,"40,001-50,000",8,364589,1.08
20251121,8342,9,"50,001-100,000",16,1192168,3.55
20251121,8342,10,"100,001-200,000",18,2389044,7.12
20251121,8342,11,"200,001-400,000",9,2301643,6.86
20251121,8342,12,"400,001-600,000",3,1494772,4.45
20251121,8342,13,"600,001-800,000",0,0,0.0
20251121,8342,14,"800,001-1,000,000",1,983034,2.93
20251121,8342,15,"1,000,001以上",6,21374438,63.73
20251121,8342,16,合　計,1155,33536692,100.0
20251128,8342,1,1-999,345,36245,0.1
20251128,8342,2,"1,000-5,000",590,1069744,3.18
20251128,8342,3,"5,001-10,000",75,601480,1.79
20251128,8342,4,"10,001-15,000",27,356464,1.06
20251128,8342,5,"15,001-20,000",22,400037,1.19
20251128,8342,6,"20,001-30,000",17,416996,1.24
20251128,8342,7,"30,001-40,000",16,550038,1.64
20251128,8342,8,"40,001-50,000",8,364589,1.08
20251128,8342,9,"50,001-100,000",16,1192168,3.55
20251128,8342,10,"100,001-200,000",18,2374044,7.07
20251128,8342,11,"200,001-400,000",9,2301643,6.86
20251128,8342,12,"400,001-600,000",3,1494772,4.45
20251128,8342,13,"600,001-800,000",0,0,0.0
20251128,8342,14,"800,001-1,000,000",1,983034,2.93
20251128,8342,15,"1,000,001以上",6,21395438,63.79
20251128,8342,16,合　計,1153,33536692,100.0
20251205,8342,1,1-999,347,36245,0.1
20251205,8342,2,"1,000-5,000",591,1071744,3.19
20251205,8342,3,"5,001-10,000",73,584480,1.74
20251205,8342,4,"10,001-15,000",27,356464,1.06
20251205,8342,5,"15,001-20,000",22,400037,1.19
20251205,8342,6,"20,001-30,000",17,416996,1.24
20251205,8342,7,"30,001-40,000",16,550038,1.64
20251205,8342,8,"40,001-50,000",8,364589,1.08
20251205,8342,9,"50,001-100,000",16,1192168,3.55
20251205,8342,10,"100,001-200,000",18,2359044,7.03
20251205,8342,11,"200,001-400,000",9,2301643,6.86
20251205,8342,12,"400,001-600,000",3,1494772,4.45
20251205,8342,13,"600,001-800,000",0,0,0.0
20251205,8342,14,"800,001-1,000,000",1,983034,2.93
20251205,8342,15,"1,000,001以上",6,21425438,63.88
20251205,8342,16,合　計,1154,33536692,100.0
20251212,8342,1,1-999,345,35134,0.1
20251212,8342,2,"1,000-5,000",590,1071855,3.19
20251212,8342,3,"5,001-10,000",72,577480,1.72
20251212,8342,4,"10,001-15,000",27,356464,1.06
20251212,8342,5,"15,001-20,000",22,400037,1.19
20251212,8342,6,"20,001-30,000",17,416996,1.24
20251212,8342,7,"30,001-40,000",16,550038,1.64
20251212,8342,8,"40,001-50,000",8,364589,1.08
20251212,8342,9,"50,001-100,000",17,1283168,3.82
20251212,8342,10,"100,001-200,000",17,2258044,6.73
20251212,8342,11,"200,001-400,000",9,2301643,6.86
20251212,8342,12,"400,001-600,000",3,1494772,4.45
20251212,8342,13,"600,001-800,000",0,0,0.0
20251212,8342,14,"800,001-1,000,000",1,983034,2.93
20251212,8342,15,"1,000,001以上",6,21443438,63.94
20251212,8342,16,合　計,1150,33536692,100.0
20251219,8342,1,1-999,343,35669,0.1
20251219,8342,2,"1,000-5,000",586,1064318,3.17
20251219,8342,3,"5,001-10,000",71,567482,1.69
20251219,8342,4,"10,001-15,000",27,356464,1.06
20251219,8342,5,"15,001-20,000",22,400037,1.19
20251219,8342,6,"20,001-30,000",17,416996,1.24
20251219,8342,7,"30,001-40,000",16,550038,1.64
20251219,8342,8,"40,001-50,000",8,364589,1.08
20251219,8342,9,"50,001-100,000",17,1276168,3.8
20251219,8342,10,"100,001-200,000",17,2258044,6.73
20251219,8342,11,"200,001-400,000",9,2301643,6.86
20251219,8342,12,"400,001-600,000",3,1494772,4.45
20251219,8342,13,"600,001-800,000",0,0,0.0
20251219,8342,14,"800,001-1,000,000",1,983034,2.93
20251219,8342,15,"1,000,001以上",6,21467438,64.01
20251219,8342,16,合　計,1143,33536692,100.0
20251226,8342,1,1-999,345,35715,0.1
20251226,8342,2,"1,000-5,000",585,1062270,3.16
20251226,8342,3,"5,001-10,000",71,568484,1.69
20251226,8342,4,"10,001-15,000",27,356464,1.06
20251226,8342,5,"15,001-20,000",22,400037,1.19
20251226,8342,6,"20,001-30,000",17,416996,1.24
20251226,8342,7,"30,001-40,000",16,550038,1.64
20251226,8342,8,"40,001-50,000",8,364589,1.08
20251226,8342,9,"50,001-100,000",17,1271168,3.79
20251226,8342,10,"100,001-200,000",17,2258044,6.73
20251226,8342,11,"200,001-400,000",9,2301643,6.86
20251226,8342,12,"400,001-600,000",3,1494772,4.45
20251226,8342,13,"600,001-800,000",0,0,0.0
