as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,8059,1,1-999,7779,157554,0.08
20260709,8059,2,"1,000-5,000",4508,9575192,4.93
20260709,8059,3,"5,001-10,000",802,6598162,3.39
20260709,8059,4,"10,001-15,000",267,3485003,1.79
20260709,8059,5,"15,001-20,000",214,4044724,2.08
20260709,8059,6,"20,001-30,000",177,4521067,2.32
20260709,8059,7,"30,001-40,000",80,2920533,1.5
20260709,8059,8,"40,001-50,000",60,2801100,1.44
20260709,8059,9,"50,001-100,000",106,7788006,4.01
20260709,8059,10,"100,001-200,000",36,4967368,2.55
20260709,8059,11,"200,001-400,000",20,5570015,2.86
20260709,8059,12,"400,001-600,000",6,2997292,1.54
20260709,8059,13,"600,001-800,000",3,2166000,1.11
20260709,8059,14,"800,001-1,000,000",2,1872000,0.96
20260709,8059,15,"1,000,001以上",5,134616484,69.36
20260709,8059,16,合　計,14065,194080500,100.0
