as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,8423,1,1-999,4315,979053,2.34
20260709,8423,2,"1,000-5,000",1659,3217148,7.71
20260709,8423,3,"5,001-10,000",186,1293433,3.1
20260709,8423,4,"10,001-15,000",59,697027,1.67
20260709,8423,5,"15,001-20,000",30,523403,1.25
20260709,8423,6,"20,001-30,000",27,658212,1.57
20260709,8423,7,"30,001-40,000",12,414645,0.99
20260709,8423,8,"40,001-50,000",5,225584,0.54
20260709,8423,9,"50,001-100,000",35,2227874,5.34
20260709,8423,10,"100,001-200,000",19,2544352,6.09
20260709,8423,11,"200,001-400,000",9,2629514,6.3
20260709,8423,12,"400,001-600,000",3,1589639,3.81
20260709,8423,13,"600,001-800,000",0,0,0.0
20260709,8423,14,"800,001-1,000,000",2,1816553,4.35
20260709,8423,15,"1,000,001以上",8,22897593,54.89
20260709,8423,16,合　計,6369,41714030,100.0
