as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6443,1,1-999,65851,4791659,0.93
20260709,6443,2,"1,000-5,000",80824,163380845,31.86
20260709,6443,3,"5,001-10,000",9884,78405734,15.28
20260709,6443,4,"10,001-15,000",2561,32805616,6.39
20260709,6443,5,"15,001-20,000",1572,29373380,5.72
20260709,6443,6,"20,001-30,000",1141,29229545,5.7
20260709,6443,7,"30,001-40,000",471,16916547,3.29
20260709,6443,8,"40,001-50,000",282,13191179,2.57
20260709,6443,9,"50,001-100,000",405,29091109,5.67
20260709,6443,10,"100,001-200,000",131,18558221,3.61
20260709,6443,11,"200,001-400,000",39,10885715,2.12
20260709,6443,12,"400,001-600,000",17,7892122,1.53
20260709,6443,13,"600,001-800,000",6,4004392,0.78
20260709,6443,14,"800,001-1,000,000",2,1958338,0.38
20260709,6443,15,"1,000,001以上",16,72312328,14.1
20260709,6443,16,合　計,163202,512796730,100.0
