as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,3206,1,1-999,19276,319578,0.54
20260709,3206,2,"1,000-5,000",3176,6482867,11.0
20260709,3206,3,"5,001-10,000",474,3677841,6.24
20260709,3206,4,"10,001-15,000",137,1724487,2.92
20260709,3206,5,"15,001-20,000",87,1571059,2.66
20260709,3206,6,"20,001-30,000",58,1431217,2.42
20260709,3206,7,"30,001-40,000",39,1368846,2.32
20260709,3206,8,"40,001-50,000",18,832445,1.41
20260709,3206,9,"50,001-100,000",41,2964461,5.03
20260709,3206,10,"100,001-200,000",23,3066592,5.2
20260709,3206,11,"200,001-400,000",13,3618581,6.14
20260709,3206,12,"400,001-600,000",5,2537876,4.3
20260709,3206,13,"600,001-800,000",1,701000,1.18
20260709,3206,14,"800,001-1,000,000",4,3634608,6.16
20260709,3206,15,"1,000,001以上",11,24985163,42.4
20260709,3206,16,合　計,23363,58916621,100.0
