as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,3236,1,1-999,46876,1677260,1.59
20260709,3236,2,"1,000-5,000",16391,29721721,28.3
20260709,3236,3,"5,001-10,000",1376,10847938,10.33
20260709,3236,4,"10,001-15,000",368,4653284,4.43
20260709,3236,5,"15,001-20,000",229,4238801,4.03
20260709,3236,6,"20,001-30,000",136,3399657,3.23
20260709,3236,7,"30,001-40,000",52,1802667,1.71
20260709,3236,8,"40,001-50,000",41,1865366,1.77
20260709,3236,9,"50,001-100,000",54,3946964,3.75
20260709,3236,10,"100,001-200,000",39,5607241,5.34
20260709,3236,11,"200,001-400,000",16,4706072,4.48
20260709,3236,12,"400,001-600,000",6,3097203,2.94
20260709,3236,13,"600,001-800,000",0,0,0.0
20260709,3236,14,"800,001-1,000,000",2,1673972,1.59
20260709,3236,15,"1,000,001以上",10,27762467,26.44
20260709,3236,16,合　計,65596,105000613,100.0
