as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,8935,1,1-999,32314,664674,0.58
20260709,8935,2,"1,000-5,000",3565,7852746,6.91
20260709,8935,3,"5,001-10,000",712,5711388,5.03
20260709,8935,4,"10,001-15,000",215,2699605,2.37
20260709,8935,5,"15,001-20,000",163,3033880,2.67
20260709,8935,6,"20,001-30,000",142,3604999,3.17
20260709,8935,7,"30,001-40,000",59,2076074,1.82
20260709,8935,8,"40,001-50,000",65,3024699,2.66
20260709,8935,9,"50,001-100,000",112,8177651,7.2
20260709,8935,10,"100,001-200,000",54,7603968,6.69
20260709,8935,11,"200,001-400,000",38,10219055,9.0
20260709,8935,12,"400,001-600,000",8,4165669,3.67
20260709,8935,13,"600,001-800,000",3,1960053,1.72
20260709,8935,14,"800,001-1,000,000",5,4437553,3.9
20260709,8935,15,"1,000,001以上",11,48262986,42.52
20260709,8935,16,合　計,37466,113495000,100.0
