as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,4572,1,1-999,1718,188353,0.47
20260709,4572,2,"1,000-5,000",1444,2577480,6.44
20260709,4572,3,"5,001-10,000",157,1106555,2.76
20260709,4572,4,"10,001-15,000",51,613335,1.53
20260709,4572,5,"15,001-20,000",34,591702,1.47
20260709,4572,6,"20,001-30,000",31,733788,1.83
20260709,4572,7,"30,001-40,000",19,639710,1.59
20260709,4572,8,"40,001-50,000",11,501832,1.25
20260709,4572,9,"50,001-100,000",33,2336201,5.83
20260709,4572,10,"100,001-200,000",15,1882184,4.7
20260709,4572,11,"200,001-400,000",12,3167159,7.91
20260709,4572,12,"400,001-600,000",2,912776,2.28
20260709,4572,13,"600,001-800,000",0,0,0.0
20260709,4572,14,"800,001-1,000,000",0,0,0.0
20260709,4572,15,"1,000,001以上",9,24767604,61.89
20260709,4572,16,合　計,3536,40018679,100.0
