as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,2706,1,1-999,9462,2160306,0.43
20260709,2706,2,"1,000-5,000",4992,10493383,2.09
20260709,2706,3,"5,001-10,000",754,5848279,1.16
20260709,2706,4,"10,001-15,000",261,3299642,0.65
20260709,2706,5,"15,001-20,000",162,2950639,0.59
20260709,2706,6,"20,001-30,000",163,4099832,0.81
20260709,2706,7,"30,001-40,000",94,3329494,0.66
20260709,2706,8,"40,001-50,000",60,2709263,0.54
20260709,2706,9,"50,001-100,000",176,12460539,2.49
20260709,2706,10,"100,001-200,000",84,12308332,2.46
20260709,2706,11,"200,001-400,000",50,14125076,2.82
20260709,2706,12,"400,001-600,000",16,7465246,1.49
20260709,2706,13,"600,001-800,000",10,6400719,1.28
20260709,2706,14,"800,001-1,000,000",5,4619316,0.92
20260709,2706,15,"1,000,001以上",26,407728280,81.54
20260709,2706,16,合　計,16315,499998346,100.0
