as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,5201,1,1-999,11959,212858,0.55
20260709,5201,2,"1,000-5,000",1242,2405354,6.21
20260709,5201,3,"5,001-10,000",190,1477681,3.82
20260709,5201,4,"10,001-15,000",67,866898,2.24
20260709,5201,5,"15,001-20,000",31,576137,1.48
20260709,5201,6,"20,001-30,000",39,990681,2.56
20260709,5201,7,"30,001-40,000",27,941140,2.43
20260709,5201,8,"40,001-50,000",21,972426,2.51
20260709,5201,9,"50,001-100,000",24,1707129,4.41
20260709,5201,10,"100,001-200,000",23,3213536,8.3
20260709,5201,11,"200,001-400,000",11,3387383,8.75
20260709,5201,12,"400,001-600,000",4,2085000,5.39
20260709,5201,13,"600,001-800,000",3,2132716,5.51
20260709,5201,14,"800,001-1,000,000",5,4664439,12.06
20260709,5201,15,"1,000,001以上",6,13041222,33.72
20260709,5201,16,合　計,13652,38674600,100.0
